Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   4644, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2400, rd_minus:   2448, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1781 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5240, rd_minus:   6310, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1782 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    756, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1783 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    888, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1784 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2088, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1785 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    344, rd_minus:    262, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1786 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    222, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1787 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    126, rd_minus:    138, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1788 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1266, rd_minus:   1470, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1789 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    166, rd_minus:    154, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1790 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1292, rd_minus:   1330, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1791 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1462, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1792 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2318, rd_minus:   2312, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1793 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1410, rd_minus:   1270, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1794 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1274, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1795 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1194, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1796 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    836, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1797 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    892, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1798 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7888, rd_minus:   8290, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1799 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1508, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1800 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6632, rd_minus:   6816, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1801 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1604, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1802 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    880, rd_minus:   1042, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1803 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1152, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1804 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    704, rd_minus:   1092, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1805 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    946, rd_minus:    748, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1806 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1536, rd_minus:   1576, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1807 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1708, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1808 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1324, rd_minus:   1296, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1809 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1380, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1810 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    940, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1811 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    168, rd_minus:    120, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1812 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2712, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1813 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2852, rd_minus:   2924, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1814 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1216, rd_minus:   1098, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1815 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    100, rd_minus:     92, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1816 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     72, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1817 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3484, rd_minus:   2524, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1818 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2252, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1819 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    968, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1820 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2036, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1821 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2460, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1822 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5296, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1823 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     76, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1824 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    186, rd_minus:    184, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1825 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3380, rd_minus:   3482, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1826 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4918, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1827 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    538, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1828 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  27180, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1829 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1268, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1830 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1852, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1831 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1616, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1832 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3212, rd_minus:   3128, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1833 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  15626, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1834 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3152, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1835 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1716, rd_minus:   2278, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1836 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1520, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1837 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1414, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1838 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4858, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1839 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4036, rd_minus:   2790, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1840 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1846, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1841 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3816, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1842 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2372, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1843 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1428, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1844 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3026, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1845 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1980, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1846 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1864, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1847 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1848 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5664, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1849 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4076, rd_minus:   4076, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1850 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    320, rd_minus:    378, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1851 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2298, rd_minus:   2628, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1852 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1662, rd_minus:   1608, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1853 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2102, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1854 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1224, rd_minus:   1048, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1855 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2740, rd_minus:   2730, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1856 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2316, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1857 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    990, rd_minus:   1000, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1858 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1036, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1859 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    808, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1860 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3166, rd_minus:   3340, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1861 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1004, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1862 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1556, rd_minus:   1648, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1863 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    792, rd_minus:    950, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1864 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    880, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1865 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    640, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1866 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1324, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1867 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2636, rd_minus:   2900, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1868 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    138, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1869 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    850, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1870 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1270, rd_minus:   1280, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1871 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1262, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1872 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1412, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1873 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    200, rd_minus:    220, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1874 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3468, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1875 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3610, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1876 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1412, rd_minus:   1560, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1877 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    970, rd_minus:   1082, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1878 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3030, rd_minus:   2602, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1879 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1306, rd_minus:   1660, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1880 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1754, rd_minus:   1648, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1881 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    136, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1882 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1470, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1883 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2294, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1884 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1364, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1885 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    732, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1886 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2952, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1887 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1728, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1888 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3698, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1889 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7618, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1890 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1220, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1891 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    716, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1892 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2480, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1893 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1170, rd_minus:   1148, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1894 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    812, rd_minus:    850, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1895 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1036, rd_minus:    796, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1896 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2366, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1897 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1304, rd_minus:   1348, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1898 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3528, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1899 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1696, rd_minus:   1518, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1900 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2116, rd_minus:   3028, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1901 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4208, rd_minus:   4464, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1902 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    908, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1903 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3774, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1904 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    212, rd_minus:    314, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1905 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1034, rd_minus:    846, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1906 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1578, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1907 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1396, rd_minus:   1598, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1908 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    130, rd_minus:    140, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1909 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    668, rd_minus:    664, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1910 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5696, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1911 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1816, rd_minus:   1876, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1912 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3960, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1913 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3166, rd_minus:   3110, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1914 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    114, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1915 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    156, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1916 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2348, rd_minus:   1792, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1917 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    962, rd_minus:    958, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1918 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    916, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1919 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     58, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1920 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1206, rd_minus:   1206, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1921 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    700, rd_minus:    630, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1922 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1448, rd_minus:    640, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1923 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3480, rd_minus:   2908, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1924 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3708, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1925 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1496, rd_minus:   1656, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1926 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2360, rd_minus:   2122, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1927 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2378, rd_minus:   2482, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1928 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4266, rd_minus:   4878, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1929 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2258, rd_minus:   2264, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1930 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    678, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1931 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    802, rd_minus:    836, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1932 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1630, rd_minus:   1586, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1933 / 2072, payload_bits 2048, end_bits 24
