Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   8608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11896, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1788 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    870, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1789 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5826, rd_minus:   6304, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1790 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10196, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1791 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6614, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1792 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    804, rd_minus:    850, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1793 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    422, rd_minus:    508, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1794 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6950, rd_minus:   5784, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1795 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12212, rd_minus:  12088, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1796 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  30378, rd_minus:  28998, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1797 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10200, rd_minus:  10792, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1798 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15010, rd_minus:  16880, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1799 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16594, rd_minus:  18620, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1800 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4684, rd_minus:   4368, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1801 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2432, rd_minus:   3472, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1802 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13060, rd_minus:  12080, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1803 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1186, rd_minus:   1188, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1804 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7656, rd_minus:   8330, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1805 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8788, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1806 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    952, rd_minus:    886, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1807 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8614, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1808 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    990, rd_minus:   1312, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1809 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     28, rd_minus:     20, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1810 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1734, rd_minus:   1578, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1811 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  28848, rd_minus:  28296, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1812 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    668, rd_minus:    626, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1813 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3944, rd_minus:   4864, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1814 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1686, rd_minus:   1634, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1815 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    474, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1816 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    250, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1817 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1478, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1818 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5242, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1819 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5258, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1820 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8964, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1821 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7052, rd_minus:   6068, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1822 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6318, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1823 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9376, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1824 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  32968, rd_minus:  31520, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1825 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3712, rd_minus:   3954, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1826 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2012, rd_minus:   1944, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1827 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11426, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1828 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  22028, rd_minus:  19696, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1829 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  25902, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1830 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5996, rd_minus:  11100, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1831 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18268, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1832 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4892, rd_minus:   5038, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1833 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5994, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1834 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6980, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1835 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    360, rd_minus:    248, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1836 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18472, rd_minus:  19536, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1837 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4000, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1838 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  23218, rd_minus:  23304, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1839 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6416, rd_minus:   5068, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1840 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    692, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1841 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    810, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1842 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  33512, rd_minus:  34236, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1843 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    440, rd_minus:    262, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1844 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14542, rd_minus:  14108, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1845 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14876, rd_minus:  15584, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1846 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  13588, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1847 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    780, rd_minus:    784, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1848 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3778, rd_minus:   4150, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1849 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1950, rd_minus:   1944, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1850 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6706, rd_minus:   6534, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1851 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20782, rd_minus:  20676, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1852 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3862, rd_minus:   4672, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1853 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7524, rd_minus:   7500, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1854 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5536, rd_minus:   7336, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1855 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  27216, rd_minus:  27262, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1856 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1042, rd_minus:    988, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1857 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8200, rd_minus:  11288, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1858 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2060, rd_minus:   2164, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1859 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4054, rd_minus:   4176, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1860 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6478, rd_minus:   6488, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1861 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5056, rd_minus:   4998, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1862 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3148, rd_minus:   2546, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1863 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3314, rd_minus:   2220, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1864 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11928, rd_minus:  11856, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1865 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8010, rd_minus:   8270, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1866 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8102, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1867 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    134, rd_minus:    144, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1868 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3026, rd_minus:   3052, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1869 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9266, rd_minus:  13798, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1870 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    312, rd_minus:    340, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1871 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6092, rd_minus:   8026, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1872 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10348, rd_minus:   7174, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1873 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2876, rd_minus:   2524, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1874 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1106, rd_minus:   1090, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1875 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4822, rd_minus:   3872, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1876 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5090, rd_minus:   4740, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1877 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5860, rd_minus:   6620, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1878 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    200, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1879 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6046, rd_minus:   6442, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1880 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7296, rd_minus:   6668, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1881 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11344, rd_minus:   6982, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1882 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    346, rd_minus:    280, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1883 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    540, rd_minus:    730, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1884 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    106, rd_minus:    130, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1885 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    146, rd_minus:    286, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1886 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6394, rd_minus:   8612, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1887 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12284, rd_minus:  34666, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1888 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    198, rd_minus:    224, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1889 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    426, rd_minus:    324, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1890 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    198, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1891 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  22122, rd_minus:  16690, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1892 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    716, rd_minus:    652, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1893 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8196, rd_minus:   8528, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1894 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6756, rd_minus:   5276, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1895 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9872, rd_minus:  11520, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1896 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7054, rd_minus:   6926, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1897 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6078, rd_minus:   6396, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1898 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2262, rd_minus:   2184, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1899 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16638, rd_minus:  17254, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1900 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11768, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1901 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3746, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1902 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11224, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1903 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12344, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1904 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  54530, rd_minus:  49744, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1905 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2828, rd_minus:   2600, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1906 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4524, rd_minus:   5686, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1907 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4930, rd_minus:   3420, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1908 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14734, rd_minus:  14084, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1909 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    832, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1910 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    178, rd_minus:    182, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1911 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1264, rd_minus:    852, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1912 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    146, rd_minus:    184, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1913 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    278, rd_minus:    268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1914 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3476, rd_minus:   3804, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1915 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10742, rd_minus:  10952, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1916 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  17674, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1917 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8134, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1918 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12828, rd_minus:  16812, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1919 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12538, rd_minus:  10836, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1920 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14464, rd_minus:  16750, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1921 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    510, rd_minus:    700, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1922 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11068, rd_minus:  13088, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1923 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  26380, rd_minus:  25274, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1924 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3952, rd_minus:   3532, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1925 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16082, rd_minus:  15928, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1926 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7686, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1927 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12866, rd_minus:  18190, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1928 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1032, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1929 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8100, rd_minus:   8190, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1930 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8494, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1931 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11936, rd_minus:  11610, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1932 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8984, rd_minus:  10910, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1933 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17974, rd_minus:  15292, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1934 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8356, rd_minus:   5964, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1935 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3900, rd_minus:   5788, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1936 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3964, rd_minus:   6456, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1937 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2096, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1938 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  21146, rd_minus:  38538, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1939 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8346, rd_minus:  12004, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1940 / 2072, payload_bits 2048, end_bits 24
