Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:  10442, rd_minus:   6220, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  12472, rd_minus:   9694, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6149 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    132, rd_minus:    114, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6150 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    120, rd_minus:    460, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6151 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3246, rd_minus:   3964, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6152 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1422, rd_minus:   1294, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6153 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10272, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6154 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5536, rd_minus:   2100, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6155 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7988, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 6156 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3604, rd_minus:   5736, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6157 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3396, rd_minus:   5358, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6158 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1204, rd_minus:   1152, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6159 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    178, rd_minus:    174, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 6160 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    506, rd_minus:    362, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6161 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2890, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6162 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2388, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6163 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2804, rd_minus:   2356, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6164 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1658, rd_minus:   2208, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6165 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    716, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6166 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10310, rd_minus:  10570, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6167 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3528, rd_minus:   3306, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6168 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1718, rd_minus:   1568, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6169 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4524, rd_minus:   5132, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6170 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    904, rd_minus:    724, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6171 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4334, rd_minus:   7108, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 6172 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4552, rd_minus:   3872, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6173 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1068, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6174 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2284, rd_minus:   2320, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6175 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1730, rd_minus:   1818, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 6176 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5016, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6177 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5582, rd_minus:   3924, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6178 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1840, rd_minus:   1440, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6179 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1964, rd_minus:   2564, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6180 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    632, rd_minus:    644, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6181 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    314, rd_minus:    240, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6182 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    812, rd_minus:    740, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6183 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     82, rd_minus:     82, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6184 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2596, rd_minus:   2530, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6185 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4560, rd_minus:   4718, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6186 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1394, rd_minus:   1318, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6187 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2734, rd_minus:   2916, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 6188 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3064, rd_minus:   2886, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6189 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7288, rd_minus:   5760, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6190 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2596, rd_minus:   2464, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6191 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2258, rd_minus:   3144, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 6192 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1224, rd_minus:   1794, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6193 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3608, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6194 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4446, rd_minus:   4316, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6195 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3816, rd_minus:   3782, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6196 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1512, rd_minus:   1976, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6197 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2480, rd_minus:   1996, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6198 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    254, rd_minus:    218, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6199 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7504, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6200 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    536, rd_minus:    536, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6201 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    632, rd_minus:    808, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6202 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4356, rd_minus:   3520, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6203 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2504, rd_minus:   3264, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 6204 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7892, rd_minus:   8412, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6205 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9492, rd_minus:   9636, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6206 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1932, rd_minus:   1922, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6207 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2180, rd_minus:   1984, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 6208 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2064, rd_minus:   1720, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6209 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    590, rd_minus:    418, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6210 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  37626, rd_minus:  38504, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6211 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3688, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6212 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2094, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6213 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  30396, rd_minus:  28178, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6214 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2144, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6215 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    954, rd_minus:    974, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6216 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7120, rd_minus:   8416, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6217 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    672, rd_minus:    712, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6218 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1042, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6219 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1558, rd_minus:   1346, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 6220 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2666, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6221 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1834, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6222 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6152, rd_minus:   9544, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6223 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2568, rd_minus:   2366, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 6224 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    732, rd_minus:    696, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6225 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2538, rd_minus:   2512, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6226 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2322, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6227 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3006, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6228 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    940, rd_minus:   1072, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6229 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2288, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6230 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2496, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6231 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3158, rd_minus:   3336, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6232 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2818, rd_minus:   2950, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6233 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1556, rd_minus:   1656, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6234 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    144, rd_minus:    254, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6235 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    274, rd_minus:    824, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 6236 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1164, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6237 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11608, rd_minus:  12102, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6238 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4724, rd_minus:   3556, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6239 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  17634, rd_minus:  17704, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 6240 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  18174, rd_minus:  18298, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6241 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8190, rd_minus:   9076, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6242 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     76, rd_minus:     76, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6243 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1080, rd_minus:    646, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6244 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5784, rd_minus:   6442, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6245 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1276, rd_minus:   1270, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6246 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  17536, rd_minus:  11042, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6247 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     90, rd_minus:     90, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6248 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4502, rd_minus:   2960, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6249 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1244, rd_minus:   1234, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6250 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  17548, rd_minus:   9770, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6251 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2300, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 6252 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7120, rd_minus:  15504, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6253 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1248, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6254 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    288, rd_minus:    306, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6255 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1396, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 6256 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1116, rd_minus:    818, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6257 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4954, rd_minus:   4508, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6258 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2460, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6259 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  12136, rd_minus:   7232, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6260 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4540, rd_minus:   4526, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6261 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8724, rd_minus:  10212, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6262 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2932, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6263 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    222, rd_minus:    214, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6264 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    278, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6265 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3628, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6266 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  12118, rd_minus:  10588, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6267 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  35376, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 6268 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2598, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6269 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1924, rd_minus:   2148, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6270 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2608, rd_minus:   2540, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6271 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5752, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 6272 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1410, rd_minus:   2380, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6273 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2612, rd_minus:   3476, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6274 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2296, rd_minus:   2416, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6275 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    114, rd_minus:    120, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6276 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2448, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6277 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7744, rd_minus:   6268, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6278 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3192, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6279 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2556, rd_minus:   2756, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6280 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6752, rd_minus:   5830, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6281 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6980, rd_minus:   6182, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6282 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2862, rd_minus:   3052, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6283 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5328, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 6284 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    114, rd_minus:    154, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6285 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3714, rd_minus:   3878, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6286 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7490, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6287 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2880, rd_minus:   2714, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 6288 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    872, rd_minus:    894, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6289 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3850, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 6290 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1224, rd_minus:   1328, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6291 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     98, rd_minus:     80, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6292 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5032, rd_minus:   5876, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6293 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4308, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6294 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3356, rd_minus:   3336, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6295 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  17978, rd_minus:  18026, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6296 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3068, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6297 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5956, rd_minus:   6020, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 6298 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3352, rd_minus:   4588, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 6299 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     66, rd_minus:    190, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 6300 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5680, rd_minus:   6100, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 6301 / 8216, payload_bits 8192, end_bits 24
