Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   8608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  25326, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3565 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  21944, rd_minus:  21838, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3566 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6728, rd_minus:   5118, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3567 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14254, rd_minus:  14968, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3568 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11104, rd_minus:  11626, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3569 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14056, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3570 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3512, rd_minus:   3640, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3571 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2148, rd_minus:   2256, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3572 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5124, rd_minus:   6474, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3573 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2146, rd_minus:   2134, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3574 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7090, rd_minus:   6588, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3575 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4568, rd_minus:   4500, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3576 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2154, rd_minus:   2124, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3577 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    438, rd_minus:    392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3578 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5816, rd_minus:   5768, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3579 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5824, rd_minus:   4998, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3580 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    724, rd_minus:    460, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3581 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    374, rd_minus:    448, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3582 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12304, rd_minus:  10496, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3583 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    692, rd_minus:    798, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3584 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1446, rd_minus:   1626, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3585 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2102, rd_minus:   2070, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3586 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2878, rd_minus:   2950, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3587 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    458, rd_minus:    452, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3588 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    134, rd_minus:    220, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3589 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4740, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3590 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2822, rd_minus:   2792, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3591 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  19398, rd_minus:  17774, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3592 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    544, rd_minus:    328, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3593 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11874, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3594 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5372, rd_minus:   3976, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3595 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  22384, rd_minus:  14782, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3596 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    792, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3597 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5854, rd_minus:   3368, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3598 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2590, rd_minus:   2668, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3599 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6958, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3600 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7692, rd_minus:   7568, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3601 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12430, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3602 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4428, rd_minus:   4460, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3603 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    264, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3604 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    276, rd_minus:    330, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3605 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10460, rd_minus:  10340, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3606 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5490, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3607 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4548, rd_minus:   4548, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3608 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  13160, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3609 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  13206, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3610 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5352, rd_minus:   5476, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3611 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1858, rd_minus:   3358, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3612 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6128, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3613 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  26686, rd_minus:  28598, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3614 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6254, rd_minus:  10358, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3615 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    316, rd_minus:    308, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3616 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6416, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3617 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3316, rd_minus:   2772, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3618 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13378, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3619 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11320, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3620 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    166, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3621 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  21984, rd_minus:  23166, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3622 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3904, rd_minus:   3904, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3623 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13800, rd_minus:  14390, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3624 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9726, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3625 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2610, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3626 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    192, rd_minus:    206, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3627 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6498, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3628 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11700, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3629 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5594, rd_minus:   4852, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3630 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7990, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3631 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    302, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3632 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5360, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3633 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8706, rd_minus:  12992, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3634 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3740, rd_minus:   4062, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3635 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2996, rd_minus:   2824, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3636 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    512, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3637 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    202, rd_minus:    180, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3638 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13784, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3639 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4304, rd_minus:   3828, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3640 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4540, rd_minus:   6576, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3641 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2674, rd_minus:   2574, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3642 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3188, rd_minus:   3650, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3643 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10428, rd_minus:   9208, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3644 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13534, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3645 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14308, rd_minus:  16022, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3646 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  37372, rd_minus:  34220, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3647 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  44342, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3648 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7116, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3649 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5428, rd_minus:   4656, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3650 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6596, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3651 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14440, rd_minus:  14514, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3652 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7506, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3653 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8900, rd_minus:  10030, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3654 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7860, rd_minus:   6822, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3655 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  27034, rd_minus:  30846, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3656 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  35486, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3657 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12418, rd_minus:  10380, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3658 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8234, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3659 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8130, rd_minus:   7810, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3660 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3580, rd_minus:   3234, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3661 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7156, rd_minus:   7054, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3662 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8332, rd_minus:   8956, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3663 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9212, rd_minus:   8828, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3664 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8744, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3665 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    242, rd_minus:    276, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3666 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3248, rd_minus:   3552, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3667 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11580, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3668 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16872, rd_minus:  16832, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3669 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7674, rd_minus:   7798, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3670 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2810, rd_minus:   3284, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3671 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  25576, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3672 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    570, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3673 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  19264, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3674 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8260, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3675 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20172, rd_minus:  15520, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3676 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  29726, rd_minus:  32218, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3677 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10630, rd_minus:  10204, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3678 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9226, rd_minus:  11052, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3679 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14890, rd_minus:  13650, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3680 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    490, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3681 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1404, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3682 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6822, rd_minus:   6716, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3683 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5400, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3684 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7004, rd_minus:   7352, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3685 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3720, rd_minus:   4870, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3686 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9838, rd_minus:   9460, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3687 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11000, rd_minus:  11812, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3688 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    562, rd_minus:   1168, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3689 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9934, rd_minus:  10436, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3690 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8612, rd_minus:  10616, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3691 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7916, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3692 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5718, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3693 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4818, rd_minus:   4454, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3694 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13552, rd_minus:  14634, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3695 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2368, rd_minus:   2358, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3696 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6636, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3697 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6520, rd_minus:   8250, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3698 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    788, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3699 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5462, rd_minus:  10404, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3700 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11584, rd_minus:  10162, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3701 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2324, rd_minus:   2456, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3702 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13860, rd_minus:   8930, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3703 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9768, rd_minus:   6894, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3704 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2986, rd_minus:   2986, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3705 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6814, rd_minus:   8770, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3706 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3880, rd_minus:   5622, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3707 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  21042, rd_minus:  19066, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3708 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11894, rd_minus:   9522, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3709 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5908, rd_minus:   6424, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3710 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8024, rd_minus:   8312, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3711 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4502, rd_minus:   4812, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3712 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6676, rd_minus:   4010, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3713 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6202, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3714 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  31896, rd_minus:  32180, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3715 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7176, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3716 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11712, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3717 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  15336, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3718 / 4120, payload_bits 4096, end_bits 24
