Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:  10442, rd_minus:   6220, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1000, rd_minus:   1134, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1917 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1598, rd_minus:   1942, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1918 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1720, rd_minus:   1948, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1919 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    872, rd_minus:    814, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1920 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1470, rd_minus:   2444, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1921 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    740, rd_minus:    332, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1922 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2654, rd_minus:   2678, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1923 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2848, rd_minus:   2848, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1924 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2192, rd_minus:   2214, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1925 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     44, rd_minus:     44, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1926 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    310, rd_minus:    672, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1927 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     62, rd_minus:     70, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1928 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18080, rd_minus:  17920, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1929 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    314, rd_minus:     68, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1930 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    284, rd_minus:    154, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1931 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    464, rd_minus:   1046, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1932 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    634, rd_minus:   1202, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1933 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    600, rd_minus:    238, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1934 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9372, rd_minus:   4614, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1935 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17106, rd_minus:  24136, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1936 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     98, rd_minus:     76, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1937 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    316, rd_minus:    648, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1938 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    906, rd_minus:    786, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1939 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14036, rd_minus:  14248, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1940 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  34238, rd_minus:  21136, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1941 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5466, rd_minus:   8934, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1942 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7672, rd_minus:  12092, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1943 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3678, rd_minus:   6500, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1944 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5560, rd_minus:   4888, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1945 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1522, rd_minus:   2078, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1946 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6252, rd_minus:   5892, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1947 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9630, rd_minus:   9722, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1948 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  19288, rd_minus:  21204, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1949 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13770, rd_minus:  14392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1950 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4764, rd_minus:   4554, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1951 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12736, rd_minus:  12960, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1952 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9120, rd_minus:   7792, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1953 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1338, rd_minus:   1556, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1954 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10082, rd_minus:   9812, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1955 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2190, rd_minus:   1800, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1956 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5580, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1957 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9170, rd_minus:   7502, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1958 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4732, rd_minus:   5066, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1959 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    726, rd_minus:    740, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1960 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7108, rd_minus:   6320, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1961 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2972, rd_minus:   2820, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1962 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4486, rd_minus:   4086, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1963 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6500, rd_minus:   6494, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1964 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    186, rd_minus:    226, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1965 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12122, rd_minus:  12088, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1966 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2276, rd_minus:   1824, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1967 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9130, rd_minus:   9082, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1968 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4320, rd_minus:   5032, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1969 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12100, rd_minus:  12660, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1970 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5744, rd_minus:   4752, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1971 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13118, rd_minus:  12678, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1972 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2108, rd_minus:   1704, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1973 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3762, rd_minus:   4424, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1974 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4852, rd_minus:   4876, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1975 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10690, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1976 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3560, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1977 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15896, rd_minus:  15872, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1978 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    572, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1979 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    988, rd_minus:   1000, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1980 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9192, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1981 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    360, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1982 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12354, rd_minus:  12446, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1983 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5346, rd_minus:   3646, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1984 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1646, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1985 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12440, rd_minus:  12926, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1986 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9722, rd_minus:   9730, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1987 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6278, rd_minus:   6612, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1988 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3602, rd_minus:   3308, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1989 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2514, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1990 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9458, rd_minus:   9476, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1991 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    106, rd_minus:     88, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1992 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15652, rd_minus:  13154, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1993 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4650, rd_minus:   3112, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1994 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1552, rd_minus:   1608, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1995 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3884, rd_minus:   4204, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1996 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3996, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1997 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1506, rd_minus:   4332, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1998 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2352, rd_minus:   9586, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1999 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1076, rd_minus:    928, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2000 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2784, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2001 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8400, rd_minus:   8102, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2002 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3588, rd_minus:   5680, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2003 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6368, rd_minus:   4398, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2004 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    690, rd_minus:    774, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2005 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11798, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2006 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    888, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2007 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    220, rd_minus:    218, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2008 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    196, rd_minus:    190, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2009 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1852, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2010 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1676, rd_minus:   1916, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2011 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16026, rd_minus:  13450, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2012 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1152, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2013 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4334, rd_minus:   5196, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2014 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    876, rd_minus:    940, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2015 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2850, rd_minus:   2814, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2016 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5044, rd_minus:   4080, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2017 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2326, rd_minus:   2710, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2018 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1972, rd_minus:   2052, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2019 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1540, rd_minus:   1212, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2020 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1902, rd_minus:   1652, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2021 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1176, rd_minus:   1176, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2022 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1680, rd_minus:   1512, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2023 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2380, rd_minus:   2480, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2024 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16378, rd_minus:  20356, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2025 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    944, rd_minus:    632, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2026 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    520, rd_minus:    334, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2027 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11866, rd_minus:  12100, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2028 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2916, rd_minus:   2648, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2029 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  35382, rd_minus:  35410, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2030 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4408, rd_minus:   4072, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2031 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3412, rd_minus:   1752, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2032 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6368, rd_minus:   6878, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2033 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3278, rd_minus:   3132, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2034 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1570, rd_minus:   1934, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2035 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1646, rd_minus:   1822, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2036 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3482, rd_minus:   2956, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2037 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    934, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2038 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1202, rd_minus:   1250, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2039 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4346, rd_minus:   3220, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2040 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3886, rd_minus:   4884, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2041 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2526, rd_minus:   2386, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2042 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5746, rd_minus:   6332, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2043 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9448, rd_minus:   9816, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2044 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    116, rd_minus:    128, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2045 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    144, rd_minus:    174, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2046 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3178, rd_minus:   2906, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2047 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5850, rd_minus:   6204, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2048 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9684, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2049 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2282, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2050 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5000, rd_minus:   4808, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2051 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3108, rd_minus:   2522, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2052 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7250, rd_minus:   7436, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2053 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6502, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2054 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    612, rd_minus:    746, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2055 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1736, rd_minus:   1708, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2056 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1380, rd_minus:   1680, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2057 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    966, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 2058 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3536, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2059 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3626, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2060 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    658, rd_minus:    658, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2061 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1318, rd_minus:   1358, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 2062 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2642, rd_minus:   2418, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 2063 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3180, rd_minus:   3062, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2064 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     76, rd_minus:     90, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 2065 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3256, rd_minus:   3356, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2066 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2600, rd_minus:   2320, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 2067 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    852, rd_minus:   1488, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 2068 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2802, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 2069 / 2072, payload_bits 2048, end_bits 24
